id,branch_code,tag_id,asset_id,asset_name,invoice_cost,total_cost,salvage_value,date_of_purchase,vendor_id,vendor,part_warranty,service_warranty,serial_no,generic_name,custom_field,life_in_year,dep_type,last_scan_date,net_value,remaining_years,salvage,last_year_bv,current_dep,total_dep,location
3346,FR10012,F2801B60200065EBA10D09F9,FR10012035,DELL CPU,65000,73500,7350,12/2/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,73500,13,,,,,OUT SIDE
3347,FR10012,F2801B60200065DBA10D09F9,FR10012036,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,1st Floor
3348,FR10012,F2801B60200075CBA10D09F9,FR10012037,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,1st Floor
3349,FR10012,F2801B60200065BBA10D09F9,FR10012038,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,Ground Floor
3350,FR10012,F2801B60200075ABA10D09F9,FR10012039,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,Ground Floor
3351,FR10012,F2801B602000759BA10D09F9,FR10012040,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,Ground Floor
3352,FR10012,F2801B602000658BA10D09F9,FR10012041,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,Ground Floor
3353,FR10012,F2801B602000657BA10D09F9,FR10012042,DELL MONITER,18200,19000,1900,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,19000,15,,,,,1st Floor
3354,FR10012,F2801B602000756BA10D09F9,FR10012043,DELL MONITER,18200,19000,1900,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,19000,15,,,,,Ground Floor
3355,FR10012,F2801B602000755BA10D09F9,FR10012044,DELL MONITER,19000,20500,2050,12/5/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,13,,,,,Ground Floor
3356,FR10012,F2801B602000654BA10D09F9,FR10012045,DELL MONITER,19000,20500,2050,12/5/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,13,,,,,Ground Floor
3357,FR10012,F2801B602000753BA10D09F9,FR10012046,DELL MONITER,19000,20500,2050,12/5/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,13,,,,,Ground Floor
3358,FR10012,F2801B602000652BA10D09F9,FR10012047,DELL MONITER,18200,19000,1900,12/2/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,19000,13,,,,,GF
3359,FR10012,F2801B602000651BA10D09F9,FR10012048,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,GF 
3360,FR10012,F2801B602000750BA10D09F9,FR10012049,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,1st Floor
3361,FR10012,F2801B60200063FBA10909F9,FR10012050,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,1st Floor
3362,FR10012,F2801B60200073EBA10909F9,FR10012051,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,1st Floor
3363,FR10012,F2801B60200073DBA10909F9,FR10012052,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,1st Floor
3364,FR10012,F2801B60200063CBA10909F9,FR10012053,DELL MONITER,19000,20500,2050,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,16,1,,20500,15,,,,,Ground Floor
3365,FR10012,F2801B60200073BBA10909F9,FR10012054,DELL MONITER,18200,19000,1900,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,19000,15,,,,,Ground Floor
3366,FR10012,F2801B60200063ABA10909F9,FR10012055,DELL MONITER,18200,19000,1900,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,19000,15,,,,,Ground Floor
3367,FR10012,F2801B602000639BA10909F9,FR10012056,DELL MONITER,19000,20500,2050,12/5/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,13,,,,,Second Floor
3368,FR10012,F2801B602000738BA10909F9,FR10012057,DELL MONITER,19000,20500,2050,12/5/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,13,,,,,Second Floor
3369,FR10012,F2801B602000737BA10909F9,FR10012058,DELL MONITER,19000,20500,2050,12/5/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,20500,13,,,,,Second Floor
3370,FR10012,F2801B602000636BA10909F9,FR10012059,DELL MONITER,18200,19000,1900,12/2/2019,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,19000,13,,,,,Second Floor
3371,FR10012,F2801B602000635BA10909F9,FR10012060,GENERATOR 125KVA,7650000,8050000,805000,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,25,1,,8050000,24,,,,,Second Floor
3372,FR10012,F2801B602000734BA10909F9,FR10012061,GENERATOR 125KVA,7650000,8050000,805000,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,25,1,,8050000,24,,,,,OUT SIDE
3373,FR10012,F2801B602000633BA10909F9,FR10012062,GENETRATOR,3835000,3987000,398700,10/10/2017,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,25,1,,3987000,19,,,,,OUT SIDE
3374,FR10012,F2801B602000732BA10909F9,FR10012063,GENETRATOR,3835000,3987000,398700,10/10/2017,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,25,1,,3987000,19,,,,,OUT SIDE
3375,FR10012,F2801B602000731BA10909F9,FR10012064,HP PRINTER 56550,78000,81040,8104,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,81040,15,,,,,OUT SIDE
3376,FR10012,F2801B602000630BA10909F9,FR10012065,HP PRINTER 56550,78000,81900,8190,2/7/2020,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,16,1,,81900,13,,,,,OUT SIDE
3377,FR10012,F2801B60200071FBA10609F9,FR10012066,HP PRINTER 56550,78000,81040,8104,3/9/2022,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,16,1,,81040,15,,,,,OUT SIDE
3378,FR10012,F2801B60200061EBA10609F9,FR10012067,HP PRINTER 56550,78000,81900,8190,2/7/2020,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,16,1,,81900,13,,,,,OUT SIDE
3379,FR10012,F2801B60200061DBA10609F9,FR10012068,HP PRINTER 5958,54000,56500,5650,3/9/2022,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,16,1,,56500,15,,,,,OUT SIDE
3380,FR10012,F2801B60200071CBA10609F9,FR10012069,HP PRINTER 5958,54000,56500,5650,3/9/2022,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,16,1,,56500,15,,,,,GF
3381,FR10012,F2801B60200061BBA10609F9,FR10012070,HP PRINTER 5958,54000,56500,5650,2/7/2020,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,56500,13,,,,,GF 
3382,FR10012,F2801B60200071ABA10609F9,FR10012071,HP PRINTER 5958,54000,56500,5650,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,56500,15,,,,,1st Floor
3383,FR10012,F2801B602000719BA10609F9,FR10012072,HP PRINTER 5958,54000,56500,5650,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,56500,15,,,,,1st Floor
3384,FR10012,F2801B602000618BA10609F9,FR10012073,HP PRINTER 5958,54000,56500,5650,2/7/2020,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,56500,13,,,,,1st Floor
3385,FR10012,F2801B602000617BA10609F9,FR10012074,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,OUT SIDE
3386,FR10012,F2801B602000716BA10609F9,FR10012075,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,OUT SIDE
3387,FR10012,F2801B602000715BA10609F9,FR10012076,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,OUT SIDE
3388,FR10012,F2801B602000614BA10609F9,FR10012077,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,OUT SIDE
3389,FR10012,F2801B602000713BA10609F9,FR10012078,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,OUT SIDE
3390,FR10012,F2801B602000612BA10609F9,FR10012079,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,GF
3391,FR10012,F2801B602000611BA10609F9,FR10012080,OFFICER CHAIR,7000,7000,700,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,1,,7000,11,,,,,GF
3392,FR10012,F2801B602000710BA10609F9,FR10012081,OFFICER CHAIR,7000,7000,700,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,1,,7000,11,,,,,GF
3393,FR10012,F2801B60200075EBA0FE09F9,FR10012082,OFFICER CHAIR,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,1,,7000,15,,,,,GF
3394,FR10012,F2801B60200075DBA0FE09F9,FR10012083,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,GF
3395,FR10012,F2801B60200065CBA0FE09F9,FR10012084,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,1st Floor
3396,FR10012,F2801B60200075BBA0FE09F9,FR10012085,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,GF
3397,FR10012,F2801B60200065ABA0FE09F9,FR10012086,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,GF
3398,FR10012,F2801B602000659BA0FE09F9,FR10012087,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,GF
3399,FR10012,F2801B602000758BA0FE09F9,FR10012088,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,1st Floor
3400,FR10012,F2801B602000757BA0FE09F9,FR10012089,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,GF
3401,FR10012,F2801B602000656BA0FE09F9,FR10012090,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,Ground Floor
3402,FR10012,F2801B602000655BA0FE09F9,FR10012091,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,Ground Floor
3403,FR10012,F2801B602000754BA0FE09F9,FR10012092,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,Ground Floor
3404,FR10012,F2801B602000653BA0FE09F9,FR10012093,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,Ground Floor
3405,FR10012,F2801B602000752BA0FE09F9,FR10012094,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,1st Floor
3406,FR10012,F2801B602000751BA0FE09F9,FR10012095,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,Ground Floor
3407,FR10012,F2801B602000650BA0FE09F9,FR10012096,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,Ground Floor
3408,FR10012,F2801B60200073FBA0FA09F9,FR10012097,OFFICER TABLE,12000,12000,1200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,17,,,,,Ground Floor
3409,FR10012,F2801B60200063EBA0FA09F9,FR10012098,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,Ground Floor
3410,FR10012,F2801B60200063DBA0FA09F9,FR10012099,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,GF
3411,FR10012,F2801B60200073CBA0FA09F9,FR10012100,OFFICER TABLE,12000,12000,1200,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,12000,12,,,,,GF 
3412,FR10012,F2801B60200063BBA0FA09F9,FR10012101,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
3413,FR10012,F2801B60200073ABA0FA09F9,FR10012102,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
3414,FR10012,F2801B602000739BA0FA09F9,FR10012103,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
3415,FR10012,F2801B602000638BA0FA09F9,FR10012104,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
3416,FR10012,F2801B602000637BA0FA09F9,FR10012105,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
3417,FR10012,F2801B602000736BA0FA09F9,FR10012106,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
3418,FR10012,F2801B602000735BA0FA09F9,FR10012107,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
3419,FR10012,F2801B602000634BA0FA09F9,FR10012108,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
3420,FR10012,F2801B602000733BA0FA09F9,FR10012109,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,GF
3421,FR10012,F2801B60200061D8A12109F9,FR10012110,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,GF 
3422,FR10012,F2801B602000631BA0FA09F9,FR10012111,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
3423,FR10012,F2801B602000730BA0FA09F9,FR10012112,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
3424,FR10012,F2801B60200071FBA0F809F9,FR10012113,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,,12,,,,,OUT SIDE
3425,FR10012,F2801B60200061EBA0F809F9,FR10012114,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,12,,,,,OUT SIDE
3426,FR10012,F2801B60200061DBA0F809F9,FR10012115,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,12,,,,,OUT SIDE
3427,FR10012,F2801B60200071CBA0F809F9,FR10012116,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,GF
3428,FR10012,F2801B60200061BBA0F809F9,FR10012117,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,GF 
3429,FR10012,F2801B60200071ABA0F809F9,FR10012118,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
3430,FR10012,F2801B602000719BA0F809F9,FR10012119,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
3431,FR10012,F2801B602000618BA0F809F9,FR10012120,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
3432,FR10012,F2801B602000617BA0F809F9,FR10012121,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,1st Floor
3433,FR10012,F2801B602000716BA0F809F9,FR10012122,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
3434,FR10012,F2801B602000715BA0F809F9,FR10012123,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
3435,FR10012,F2801B602000614BA0F809F9,FR10012124,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
3436,FR10012,F2801B602000713BA0F809F9,FR10012125,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Second Floor
3437,FR10012,F2801B602000612BA0F809F9,FR10012126,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Second Floor
3438,FR10012,F2801B602000611BA0F809F9,FR10012127,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Second Floor
3439,FR10012,F2801B602000710BA0F809F9,FR10012128,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,,12,,,,,GF
3440,FR10012,F2801B60200065EBA0F009F9,FR10012129,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,12,,,,,GF
3441,FR10012,F2801B60200065DBA0F009F9,FR10012130,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,12,,,,,GF
3442,FR10012,F2801B60200075CBA0F009F9,FR10012131,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,1st Floor
3443,FR10012,F2801B60200065BBA0F009F9,FR10012132,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,1st Floor
3444,FR10012,F2801B60200075ABA0F009F9,FR10012133,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,1st Floor
3445,FR10012,F2801B602000759BA0F009F9,FR10012134,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
3446,FR10012,F2801B602000658BA0F009F9,FR10012135,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
3447,FR10012,F2801B602000657BA0F009F9,FR10012136,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
3448,FR10012,F2801B602000756BA0F009F9,FR10012137,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
3449,FR10012,F2801B602000755BA0F009F9,FR10012138,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
3450,FR10012,F2801B602000654BA0F009F9,FR10012139,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
3451,FR10012,F2801B602000753BA0F009F9,FR10012140,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
3452,FR10012,F2801B602000652BA0F009F9,FR10012141,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
3453,FR10012,F2801B602000651BA0F009F9,FR10012142,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
3454,FR10012,F2801B602000750BA0F009F9,FR10012143,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
3455,FR10012,F2801B60200063FBA0EC09F9,FR10012144,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
3456,FR10012,F2801B60200073EBA0EC09F9,FR10012145,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
3457,FR10012,F2801B60200073DBA0EC09F9,FR10012146,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
3458,FR10012,F2801B60200063CBA0EC09F9,FR10012147,SEC CAMERA RECORDER,45000,45000,4500,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,45000,4,,,,,OUT SIDE
3459,FR10012,F2801B60200073BBA0EC09F9,FR10012148,SEC SYS CONTROLLER,38000,38000,3800,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,38000,4,,,,,OUT SIDE
3460,FR10012,F2801B60200063ABA0EC09F9,FR10012149,UPS FOR CAMERA SYS,52000,52000,5200,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,52000,4,,,,,OUT SIDE
3461,FR10012,F2801B602000639BA0EC09F9,FR10012150,COUNTING MACHINE,135000,138000,13800,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,138000,15,,,,,1st Floor
3462,FR10012,F2801B602000738BA0EC09F9,FR10012151,COUNTING MACHINE,135000,138000,13800,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,138000,15,,,,,1st Floor
3463,FR10012,F2801B602000737BA0EC09F9,FR10012152,COUNTING MACHINE,157000,162000,16200,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,162000,15,,,,,Ground Floor
3464,FR10012,F2801B602000636BA0EC09F9,FR10012153,COUNTING MACHINE,157000,162000,16200,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,162000,15,,,,,Ground Floor
3465,FR10012,F2801B602000635BA0EC09F9,FR10012154,COUNTING MACHINE,135000,138000,13800,12/3/2015,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,138000,9,,,,,Ground Floor
3466,FR10012,F2801B602000734BA0EC09F9,FR10012155,COUNTING MACHINE,157000,162000,16200,10/1/2020,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,162000,13,,,,,Second Floor
3467,FR10012,F2801B602000633BA0EC09F9,FR10012156,COUNTING MACHINE,135000,138000,13800,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,138000,15,,,,,Second Floor
3468,FR10012,F2801B602000732BA0EC09F9,FR10012157,COUNTING MACHINE,135000,138000,13800,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,138000,15,,,,,Second Floor
3469,FR10012,F2801B602000731BA0EC09F9,FR10012158,COUNTING MACHINE,157000,162000,16200,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,162000,15,,,,,Second Floor
3470,FR10012,F2801B602000630BA0EC09F9,FR10012159,COUNTING MACHINE,157000,162000,16200,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,162000,15,,,,,Second Floor
3471,FR10012,F2801B60200071FBA0EA09F9,FR10012160,COUNTING MACHINE,135000,138000,13800,12/3/2015,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,138000,9,,,,,OUT SIDE
3472,FR10012,F2801B60200061EBA0EA09F9,FR10012161,COUNTING MACHINE,157000,162000,16200,10/1/2020,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,16,1,,162000,13,,,,,OUT SIDE
3473,FR10012,F2801B60200061DBA0EA09F9,FR10012162,DELL CPU,67000,76000,7600,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,76000,15,,,,,Ground Floor
3474,FR10012,F2801B60200071CBA0EA09F9,FR10012163,DELL CPU,67000,76000,7600,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,16,1,,76000,15,,,,,Ground Floor
